"CountryCode","LookupKey","Bic","BankCode","BranchCode","BankName","Source"
"PL","71440008","SKOKPLPWXXX","71440008","","Zachodniopomorska Spółdzielcza Kasa Oszczędnościowo-Kredytowa","Polish bank register (plewiba.xml)"
"PL","71890005","SKOKPLPWXXX","71890005","","Spółdzielcza Kasa Oszczędnościowo-Kredytowa ""Świdnik""","Polish bank register (plewiba.xml)"
"PL","71900007","SKOKPLPWXXX","71900007","","Regionalna Spółdzielcza Kasa Oszczędnościowo-Kredytowa im. św. Brata Alberta","Polish bank register (plewiba.xml)"
"PL","79999995","SKOKPLPWXXX","79999995","","Krajowa Spółdzielcza Kasa Oszczędnościowo-Kredytowa","Polish bank register (plewiba.xml)"
"PL","80010005","POLUPLPRXXX","80010005","","Bank Spółdzielczy w Otwocku","Polish bank register (plewiba.xml)"
"PL","80020004","POLUPLPRXXX","80020004","","Bank Spółdzielczy w Piasecznie","Polish bank register (plewiba.xml)"
"PL","80030003","POLUPLPRXXX","80030003","","Mazovia Bank Spółdzielczy","Polish bank register (plewiba.xml)"
"PL","80040002","POLUPLPRXXX","80040002","","Bank Spółdzielczy w Raszynie","Polish bank register (plewiba.xml)"
"PL","80060000","SKBBPLPWXXX","80060000","","Spółdzielczy Bank Rzemiosła i Rolnictwa w Wołominie w upadłości likwidacyjnej","Polish bank register (plewiba.xml)"
"PL","80080008","POLUPLPRXXX","80080008","","Bank Spółdzielczy w Tarczynie","Polish bank register (plewiba.xml)"
"PL","80081018","POLUPLPRXXX","80081018","","Bank Spółdzielczy w Tarczynie","Polish bank register (plewiba.xml)"
"PL","80090007","POLUPLPRXXX","80090007","","Mazowiecki Bank Spółdzielczy w Łomiankach","Polish bank register (plewiba.xml)"
"PL","80091017","POLUPLPRXXX","80091017","","Mazowiecki Bank Spółdzielczy w Łomiankach","Polish bank register (plewiba.xml)"
"PL","80091033","POLUPLPRXXX","80091033","","Mazowiecki Bank Spółdzielczy w Łomiankach","Polish bank register (plewiba.xml)"
"PL","80091046","POLUPLPRXXX","80091046","","Mazowiecki Bank Spółdzielczy w Łomiankach","Polish bank register (plewiba.xml)"
"PL","80091059","POLUPLPRXXX","80091059","","Mazowiecki Bank Spółdzielczy w Łomiankach","Polish bank register (plewiba.xml)"
"PL","80091062","MAPNPLP1XXX","80091062","","Mazowiecki Bank Spółdzielczy w Łomiankach","Polish bank register (plewiba.xml)"
"PL","80110008","POLUPLPRXXX","80110008","","Bank Spółdzielczy w Nowym Dworze Mazowieckim","Polish bank register (plewiba.xml)"
"PL","80130006","POLUPLPRXXX","80130006","","Bank Spółdzielczy w Legionowie","Polish bank register (plewiba.xml)"
"PL","80131016","POLUPLPRXXX","80131016","","Bank Spółdzielczy w Legionowie","Polish bank register (plewiba.xml)"
"PL","80131029","POLUPLPRXXX","80131029","","Bank Spółdzielczy w Legionowie","Polish bank register (plewiba.xml)"
"PL","80150004","POLUPLPRXXX","80150004","","Warszawski Bank Spółdzielczy","Polish bank register (plewiba.xml)"
"PL","80170002","GBWCPLPPXXX","80170002","","Bank Spółdzielczy w Nadarzynie w upadłości","Polish bank register (plewiba.xml)"
"PL","80171012","GBWCPLPPXXX","80171012","","Bank Spółdzielczy w Nadarzynie w upadłości","Polish bank register (plewiba.xml)"
"PL","80190000","GBWCPLPPXXX","80190000","","Bank Spółdzielczy w Halinowie","Polish bank register (plewiba.xml)"
"PL","80191010","GBWCPLPPXXX","80191010","","Bank Spółdzielczy w Halinowie","Polish bank register (plewiba.xml)"
"PL","80191036","GBWCPLPPXXX","80191036","","Bank Spółdzielczy w Halinowie","Polish bank register (plewiba.xml)"
"PL","80220000","GBWCPLPPXXX","80220000","","Bank Spółdzielczy Ziemi Łowickiej w Łowiczu","Polish bank register (plewiba.xml)"
"PL","80230009","POLUPLPRXXX","80230009","","Bank Spółdzielczy w Karczewie","Polish bank register (plewiba.xml)"
"PL","80250007","POLUPLPRXXX","80250007","","Bank Spółdzielczy w Białej Podlaskiej","Polish bank register (plewiba.xml)"
